시도명,지역,품목,대형폐기물구분명,규격,유무료여부,수수료,관리기관명,데이터기준일자,홈페이지,,
서울특별시,종로구,고무통,기타,지름 50㎝ 미만,유료,2000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,기타가연성 생활폐기물,기타,100ℓ(25kg),유료,7000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,기타가연성 생활폐기물,기타,100ℓ(25kg) 미만,유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,나무판자,기타,개당(2m 이하),유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,마네킹,기타,전체,유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,물탱크(저수조),기타,1톤용량 당,유료,5000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,벽시계,기타,대형(괘종식 등),유료,4000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,보행기,기타,전체,유료,2000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,스키,기타,1짝 당,유료,2500,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,에어컨실외기,기타,신형,무료,0,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,오르간,기타,전체,유료,8000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,유모차,기타,전체,유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,일반피아노,기타,전체,유료,15000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,자전거,기타,2발,유료,5000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,자전거,기타,3발,유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,천막,기타,개당,유료,6000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,파티션,기타,1㎡ 당,유료,2000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,헬스기구,기타,5kg 이상,유료,7000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,헬스기구,기타,5kg 이하,유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,화분(항아리),기타,50cm 이상,유료,3000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,화분(항아리),기타,50cm 미만,유료,2000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,화일캐비닛,기타,4단 이상,유료,6000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,종로구,화일캐비닛,기타,3단 이하,유료,4000,서울특별시 종로구청 청소행정과,2024-08-01,종로Pick,,
서울특별시,강남구,장롱,가구류,100cm 이상 1쪽,유료,15000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,장롱,가구류,100cm 미만 1쪽,유료,10000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,비키니옷장,가구류,모든 규격,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,장식장,가구류,100cm 이상,유료,9000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,장식장,가구류,100cm 미만,유료,6000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,문갑,가구류,100cm 이상,유료,4000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,문갑,가구류,100cm 미만,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,서랍장,가구류,5단 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,서랍장,가구류,4단 이하,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,쇼파,가구류,4인용 이상,유료,10000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,쇼파,가구류,3인용,유료,7000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,쇼파,가구류,2인용,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,쇼파,가구류,1인용,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,식탁(테이블),가구류,4인용 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,식탁(테이블),가구류,3인용 이하,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,식탁(테이블),가구류,5인용 이상(대리석),유료,12000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,식탁(테이블),가구류,4인용 이하(대리석),유료,8000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,싱크대,가구류,60cm 1짝당,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책상,가구류,양수책상,유료,7000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책상,가구류,편수책상,유료,4000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책상,가구류,"컴퓨터용 책상, 서랍없음",유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책장,가구류,100cm 이상,유료,8000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책장,가구류,100cm 미만,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책꽂이,가구류,4단 이하,유료,4000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,책꽂이,가구류,2단 이하,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,2인용 세트(매트리스 1개+틀),유료,15000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,1인용 세트(매트리스 1개+틀),유료,10000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,2인용 (매트리스),유료,8000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,1인용 (매트리스),유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,유아용 침대,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,어린이 2층 침대,유료,20000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,2인용 돌침대 세트,유료,30000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,침대,가구류,1인용 돌침대 세트,유료,25000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,의자,가구류,1인용,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,의자,가구류,장의자,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,의자,가구류,바퀴달린의자(대형),유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,의자,가구류,바퀴달린의자(일반),유료,4000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,화장대,가구류,모든 규격,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,신발장,가구류,1m 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,신발장,가구류,1m 미만,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,옷걸이,가구류,모든 규격,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,다림이판,가구류,모든 규격,유료,1000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,오디오장식장,가구류,모든 규격,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,TV 받침,가구류,모든 규격,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,밥상,가구류,4인 이상,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,밥상,가구류,3인 이하,유료,1000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,진열대,가구류,모든 규격,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,차탁자,가구류,모든 규격,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,창문짝,가구류,모든 규격,유료,2000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,문짝,가구류,목재류,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,회의용 탁자,가구류,12인용 이상,유료,9000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,회의용 탁자,가구류,8인용 이상,유료,7000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,회의용 탁자,가구류,8인용 미만,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,냉장고,가전제품류,양문형 냉장고(700L 이상),유료,15000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,냉장고,가전제품류,양문형 냉장고(600L 이상),유료,12000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,냉장고,가전제품류,500L 이상,유료,8000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,냉장고,가전제품류,300L 이상,유료,6000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,냉장고,가전제품류,300L 미만,유료,4000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,김치냉장고,가전제품류,130L 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,김치냉장고,가전제품류,130L 미만,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,텔레비전,가전제품류,42인치 이상,유료,7000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,텔레비전,가전제품류,25인치 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,텔레비전,가전제품류,25인치 미만,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,텔레비전,가전제품류,TV받침일체형 (40인치 미만),유료,7000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,세탁기,가전제품류,10kg 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,세탁기,가전제품류,10kg 미만,유료,3000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,가스오븐렌지,가전제품류,높이 1m 이상,유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,오디오,가전제품류,본체(높이 1m 이상),유료,5000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
서울특별시,강남구,오디오,가전제품류,스피커(높이 1m 이상),유료,1000,서울특별시 강남구청,2024-07-09,강남구 자원순환 종합포털,,
